Wed, 18 Jan 2017 15:30:51 OfficerRenmin.py[line:232] WARNING [+]数据更新	鼓楼区 	福建省福州市鼓楼区委书记	杭东
Wed, 18 Jan 2017 15:43:50 OfficerRenmin.py[line:253] WARNING [+]数据更新	正兴镇 	重庆市璧山区正兴镇镇长	陈代忠
Wed, 18 Jan 2017 15:43:51 OfficerRenmin.py[line:232] WARNING [+]数据更新	大兴镇 	重庆市璧山区大兴镇镇党委书记	张川
Wed, 18 Jan 2017 15:43:51 OfficerRenmin.py[line:253] WARNING [+]数据更新	大兴镇 	重庆市璧山区大兴镇镇长	石德军
Wed, 18 Jan 2017 15:43:51 OfficerRenmin.py[line:232] WARNING [+]数据更新	八塘镇 	重庆市璧山区八塘镇镇党委书记	张中华
Wed, 18 Jan 2017 15:43:51 OfficerRenmin.py[line:253] WARNING [+]数据更新	八塘镇 	重庆市璧山区八塘镇镇长	肖绍国
Wed, 18 Jan 2017 15:43:52 OfficerRenmin.py[line:232] WARNING [+]数据更新	七塘镇 	重庆市璧山区七塘镇镇党委书记	王万书
Wed, 18 Jan 2017 15:43:52 OfficerRenmin.py[line:253] WARNING [+]数据更新	七塘镇 	重庆市璧山区七塘镇镇长	舒俊
Wed, 18 Jan 2017 15:43:52 OfficerRenmin.py[line:232] WARNING [+]数据更新	福禄镇 		空缺
Wed, 18 Jan 2017 15:43:52 OfficerRenmin.py[line:257] WARNING [+]数据未更新	福禄镇 		空缺
Wed, 18 Jan 2017 15:43:52 OfficerRenmin.py[line:232] WARNING [+]数据更新	广普镇 	重庆市璧山区广普镇镇党委书记	刘友忠
Wed, 18 Jan 2017 15:43:52 OfficerRenmin.py[line:253] WARNING [+]数据更新	广普镇 	重庆市璧山区广普镇镇长	刘兆奎
Wed, 18 Jan 2017 15:43:53 OfficerRenmin.py[line:232] WARNING [+]数据更新	三合镇 	重庆市璧山区三合镇镇党委书记	罗庆利
Wed, 18 Jan 2017 15:43:53 OfficerRenmin.py[line:253] WARNING [+]数据更新	三合镇 	重庆市璧山区三合镇镇长	张余
Wed, 18 Jan 2017 15:43:54 OfficerRenmin.py[line:232] WARNING [+]数据更新	健龙镇 	重庆市璧山区健龙镇镇党委书记	田中
Wed, 18 Jan 2017 15:43:54 OfficerRenmin.py[line:253] WARNING [+]数据更新	健龙镇 	重庆市璧山区健龙镇镇长	李佳敏
Wed, 18 Jan 2017 15:43:55 OfficerRenmin.py[line:232] WARNING [+]数据更新	梁山街道 	重庆市梁平县梁山街道党工委书记	赵月明
Wed, 18 Jan 2017 15:43:55 OfficerRenmin.py[line:253] WARNING [+]数据更新	梁山街道 	重庆市梁平县梁山街道办事处主任	王建平
Wed, 18 Jan 2017 15:43:55 OfficerRenmin.py[line:232] WARNING [+]数据更新	双桂街道 	重庆市梁平县双桂街道党工委书记	陈泽田
Wed, 18 Jan 2017 15:43:55 OfficerRenmin.py[line:253] WARNING [+]数据更新	双桂街道 	重庆市梁平县双桂街道办事处主任	唐仁平
Wed, 18 Jan 2017 15:43:56 OfficerRenmin.py[line:232] WARNING [+]数据更新	柏家镇 	重庆市梁平县柏家镇镇党委书记	张习腾
Wed, 18 Jan 2017 15:43:56 OfficerRenmin.py[line:253] WARNING [+]数据更新	柏家镇 	重庆市梁平县柏家镇镇长	刘中培
Wed, 18 Jan 2017 15:43:57 OfficerRenmin.py[line:232] WARNING [+]数据更新	碧山镇 	重庆市梁平县碧山镇镇党委书记	邓卫
Wed, 18 Jan 2017 15:43:57 OfficerRenmin.py[line:253] WARNING [+]数据更新	碧山镇 	重庆市梁平县碧山镇镇长	蒋锡江
Wed, 18 Jan 2017 15:43:57 OfficerRenmin.py[line:232] WARNING [+]数据更新	大观镇 	重庆市梁平县大观镇党委书记	蒋方芬
Wed, 18 Jan 2017 15:43:57 OfficerRenmin.py[line:253] WARNING [+]数据更新	大观镇 	重庆市梁平县大观镇镇长	范峰波
Wed, 18 Jan 2017 15:43:58 OfficerRenmin.py[line:232] WARNING [+]数据更新	福禄镇 	重庆市梁平县福禄镇镇党委书记	陈焰
Wed, 18 Jan 2017 15:43:58 OfficerRenmin.py[line:253] WARNING [+]数据更新	福禄镇 	重庆市梁平县福禄镇镇长	唐满涛
Wed, 18 Jan 2017 15:43:59 OfficerRenmin.py[line:232] WARNING [+]数据更新	合兴镇 	重庆市梁平县合兴镇镇党委书记	杨小军
Wed, 18 Jan 2017 15:43:59 OfficerRenmin.py[line:253] WARNING [+]数据更新	合兴镇 	重庆市梁平县合兴镇镇长	万明全
Wed, 18 Jan 2017 15:44:00 OfficerRenmin.py[line:232] WARNING [+]数据更新	和林镇 	重庆市梁平县和林镇镇党委书记	邓清洪
Wed, 18 Jan 2017 15:44:00 OfficerRenmin.py[line:253] WARNING [+]数据更新	和林镇 	重庆市梁平县和林镇镇长	邓元科
Wed, 18 Jan 2017 15:44:01 OfficerRenmin.py[line:232] WARNING [+]数据更新	虎城镇 	重庆市梁平县虎城镇镇党委书记	钟贤波
Wed, 18 Jan 2017 15:44:01 OfficerRenmin.py[line:253] WARNING [+]数据更新	虎城镇 	重庆市梁平县虎城镇镇长	熊朝林
Wed, 18 Jan 2017 15:44:01 OfficerRenmin.py[line:232] WARNING [+]数据更新	回龙镇 	重庆市梁平县回龙镇镇党委书记	董海斌
Wed, 18 Jan 2017 15:44:01 OfficerRenmin.py[line:253] WARNING [+]数据更新	回龙镇 	重庆市梁平县回龙镇镇长	杨德凡
Wed, 18 Jan 2017 15:44:02 OfficerRenmin.py[line:232] WARNING [+]数据更新	金带镇 	重庆市梁平县金带镇镇党委书记	蒋明号
Wed, 18 Jan 2017 15:44:02 OfficerRenmin.py[line:253] WARNING [+]数据更新	金带镇 	重庆市梁平县金带镇镇长	张健
Wed, 18 Jan 2017 15:44:03 OfficerRenmin.py[line:232] WARNING [+]数据更新	聚奎镇 	重庆市梁平县聚奎镇镇党委书记	邱报平
Wed, 18 Jan 2017 15:44:03 OfficerRenmin.py[line:253] WARNING [+]数据更新	聚奎镇 	重庆市梁平县聚奎镇镇长	孙泽高
Wed, 18 Jan 2017 15:44:03 OfficerRenmin.py[line:232] WARNING [+]数据更新	礼让镇 	重庆市梁平县礼让镇镇党委书记	刘峰
Wed, 18 Jan 2017 15:44:03 OfficerRenmin.py[line:253] WARNING [+]数据更新	礼让镇 	重庆市梁平县礼让镇镇长	刘正辉
Wed, 18 Jan 2017 15:44:04 OfficerRenmin.py[line:232] WARNING [+]数据更新	龙门镇 	重庆市梁平县龙门镇镇党委书记	梁明
Wed, 18 Jan 2017 15:44:04 OfficerRenmin.py[line:253] WARNING [+]数据更新	龙门镇 	重庆市梁平县龙门镇镇长	栾红
Wed, 18 Jan 2017 15:44:05 OfficerRenmin.py[line:232] WARNING [+]数据更新	明达镇 	重庆市梁平县明达镇镇党委书记	唐光艳
Wed, 18 Jan 2017 15:44:05 OfficerRenmin.py[line:253] WARNING [+]数据更新	明达镇 	重庆市梁平县明达镇镇长	兰家飞
Wed, 18 Jan 2017 15:44:05 OfficerRenmin.py[line:232] WARNING [+]数据更新	蟠龙镇 	重庆市梁平县蟠龙镇镇党委书记	丁远
Wed, 18 Jan 2017 15:44:05 OfficerRenmin.py[line:253] WARNING [+]数据更新	蟠龙镇 	重庆市梁平县蟠龙镇镇长	唐晓龙
Wed, 18 Jan 2017 15:44:06 OfficerRenmin.py[line:232] WARNING [+]数据更新	屏锦镇 	重庆市梁平县屏锦镇镇党委书记	杨西
Wed, 18 Jan 2017 15:44:06 OfficerRenmin.py[line:253] WARNING [+]数据更新	屏锦镇 	重庆市梁平县屏锦镇镇长	董成俊
Wed, 18 Jan 2017 15:44:07 OfficerRenmin.py[line:232] WARNING [+]数据更新	七星镇 	重庆市梁平县七星镇镇党委书记	朱均燕
Wed, 18 Jan 2017 15:44:07 OfficerRenmin.py[line:253] WARNING [+]数据更新	七星镇 	重庆市梁平县七星镇镇长	王益术
Wed, 18 Jan 2017 15:44:07 OfficerRenmin.py[line:232] WARNING [+]数据更新	仁贤镇 	重庆市梁平县仁贤镇镇党委书记	黄家云
Wed, 18 Jan 2017 15:44:07 OfficerRenmin.py[line:253] WARNING [+]数据更新	仁贤镇 	重庆市梁平县仁贤镇镇长	刘友建
Wed, 18 Jan 2017 15:44:08 OfficerRenmin.py[line:232] WARNING [+]数据更新	石安镇 	重庆市梁平县石安镇镇党委书记	姜在莲
Wed, 18 Jan 2017 15:44:08 OfficerRenmin.py[line:253] WARNING [+]数据更新	石安镇 	重庆市梁平县石安镇镇长	罗小松
Wed, 18 Jan 2017 15:44:09 OfficerRenmin.py[line:232] WARNING [+]数据更新	文化镇 	重庆市梁平县文化镇镇党委书记	黄君
Wed, 18 Jan 2017 15:44:09 OfficerRenmin.py[line:253] WARNING [+]数据更新	文化镇 	重庆市梁平县文化镇镇长	雷小平
Wed, 18 Jan 2017 15:44:10 OfficerRenmin.py[line:232] WARNING [+]数据更新	新盛镇 	重庆市梁平县新盛镇镇党委书记	张天文
Wed, 18 Jan 2017 15:44:10 OfficerRenmin.py[line:253] WARNING [+]数据更新	新盛镇 	重庆市梁平县新盛镇镇长	徐朝寿
Wed, 18 Jan 2017 15:44:10 OfficerRenmin.py[line:232] WARNING [+]数据更新	荫平镇 	重庆市梁平县荫平镇镇党委书记	周斌
Wed, 18 Jan 2017 15:44:10 OfficerRenmin.py[line:253] WARNING [+]数据更新	荫平镇 	重庆市梁平县荫平镇镇长	邓少华
Wed, 18 Jan 2017 15:44:11 OfficerRenmin.py[line:232] WARNING [+]数据更新	袁驿镇 	重庆市梁平县袁驿镇镇党委书记	邹正国
Wed, 18 Jan 2017 15:44:11 OfficerRenmin.py[line:253] WARNING [+]数据更新	袁驿镇 	重庆市梁平县袁驿镇镇长	郑权
Wed, 18 Jan 2017 15:44:12 OfficerRenmin.py[line:232] WARNING [+]数据更新	云龙镇 	重庆市梁平县云龙镇镇党委书记	谭功胜
Wed, 18 Jan 2017 15:44:12 OfficerRenmin.py[line:253] WARNING [+]数据更新	云龙镇 	重庆市梁平县云龙镇镇长	唐文书
Wed, 18 Jan 2017 15:44:12 OfficerRenmin.py[line:232] WARNING [+]数据更新	竹山镇 	重庆市梁平县竹山镇镇党委书记	熊健
Wed, 18 Jan 2017 15:44:12 OfficerRenmin.py[line:253] WARNING [+]数据更新	竹山镇 	重庆市梁平县竹山镇镇长	杨颂
Wed, 18 Jan 2017 15:44:13 OfficerRenmin.py[line:232] WARNING [+]数据更新	安胜乡 	重庆市梁平县安胜乡乡党委书记	常迎春
Wed, 18 Jan 2017 15:44:13 OfficerRenmin.py[line:253] WARNING [+]数据更新	安胜乡 	重庆市梁平县安胜乡乡长	陈游伟
Wed, 18 Jan 2017 15:44:14 OfficerRenmin.py[line:232] WARNING [+]数据更新	城北乡 	重庆市梁平县城北乡乡党委书记	徐耀华
Wed, 18 Jan 2017 15:44:14 OfficerRenmin.py[line:253] WARNING [+]数据更新	城北乡 	重庆市梁平县城北乡乡长	胡文胜
Wed, 18 Jan 2017 15:44:15 OfficerRenmin.py[line:232] WARNING [+]数据更新	复平乡 	重庆市梁平县复平乡乡党委书记	丁梦明
Wed, 18 Jan 2017 15:44:15 OfficerRenmin.py[line:253] WARNING [+]数据更新	复平乡 	重庆市梁平县复平乡乡长	廖启树
Wed, 18 Jan 2017 15:44:15 OfficerRenmin.py[line:232] WARNING [+]数据更新	龙胜乡 	重庆市梁平县龙胜乡乡党委书记	齐峰
Wed, 18 Jan 2017 15:44:15 OfficerRenmin.py[line:253] WARNING [+]数据更新	龙胜乡 	重庆市梁平县龙胜乡乡长	李军
Wed, 18 Jan 2017 15:44:16 OfficerRenmin.py[line:232] WARNING [+]数据更新	曲水乡 	重庆市梁平县曲水乡乡党委书记	唐小平
Wed, 18 Jan 2017 15:44:16 OfficerRenmin.py[line:253] WARNING [+]数据更新	曲水乡 	重庆市梁平县曲水乡乡长	刘国云
Wed, 18 Jan 2017 15:44:17 OfficerRenmin.py[line:232] WARNING [+]数据更新	铁门乡 	重庆市梁平县铁门乡乡党委书记	刘兴伍
Wed, 18 Jan 2017 15:44:17 OfficerRenmin.py[line:253] WARNING [+]数据更新	铁门乡 	重庆市梁平县铁门乡乡长	石思燕
Wed, 18 Jan 2017 15:44:18 OfficerRenmin.py[line:232] WARNING [+]数据更新	紫照乡 	重庆市梁平县紫照乡乡党委书记	高保华
Wed, 18 Jan 2017 15:44:18 OfficerRenmin.py[line:253] WARNING [+]数据更新	紫照乡 	重庆市梁平县紫照乡乡长	邓蒲
Wed, 18 Jan 2017 15:44:18 OfficerRenmin.py[line:232] WARNING [+]数据更新	葛城街道 	重庆市城口县葛城街道党工委书记	江鹏
Wed, 18 Jan 2017 15:44:18 OfficerRenmin.py[line:253] WARNING [+]数据更新	葛城街道 	重庆市城口县葛城街道办事处主任	付洪铖
Wed, 18 Jan 2017 15:44:19 OfficerRenmin.py[line:232] WARNING [+]数据更新	复兴街道 	重庆市城口县复兴街道党工委书记	滕远贵
Wed, 18 Jan 2017 15:44:19 OfficerRenmin.py[line:253] WARNING [+]数据更新	复兴街道 	重庆市城口县复兴街道办事处主任	王庆礼
Wed, 18 Jan 2017 15:44:20 OfficerRenmin.py[line:232] WARNING [+]数据更新	修齐镇 	重庆市城口县修齐镇镇党委书记	蔡芝雪
Wed, 18 Jan 2017 15:44:20 OfficerRenmin.py[line:253] WARNING [+]数据更新	修齐镇 	重庆市城口县修齐镇镇长	吴雪飞
Wed, 18 Jan 2017 15:44:21 OfficerRenmin.py[line:232] WARNING [+]数据更新	高观镇 	重庆市城口县高观镇镇党委书记	伍咏梅
Wed, 18 Jan 2017 15:44:21 OfficerRenmin.py[line:253] WARNING [+]数据更新	高观镇 	重庆市城口县高观镇镇长	袁国兴
Wed, 18 Jan 2017 15:44:21 OfficerRenmin.py[line:232] WARNING [+]数据更新	明通镇 	重庆市城口县明通镇镇党委书记	王克枢
Wed, 18 Jan 2017 15:44:21 OfficerRenmin.py[line:253] WARNING [+]数据更新	明通镇 	重庆市城口县明通镇镇长	黄鹏举
Wed, 18 Jan 2017 15:44:22 OfficerRenmin.py[line:232] WARNING [+]数据更新	庙坝镇 	重庆市城口县庙坝镇镇党委书记	何云明
Wed, 18 Jan 2017 15:44:22 OfficerRenmin.py[line:253] WARNING [+]数据更新	庙坝镇 	重庆市城口县庙坝镇镇长	李章平
Wed, 18 Jan 2017 15:44:22 OfficerRenmin.py[line:232] WARNING [+]数据更新	坪坝镇 	重庆市城口县平坝镇镇党委书记	程烈彬
Wed, 18 Jan 2017 15:44:22 OfficerRenmin.py[line:253] WARNING [+]数据更新	坪坝镇 	重庆市城口县平坝镇镇长	李飞
Wed, 18 Jan 2017 15:44:33 OfficerRenmin.py[line:232] WARNING [+]数据更新	巴山镇 	重庆市城口县巴山镇镇党委书记	沈行友
Wed, 18 Jan 2017 15:44:33 OfficerRenmin.py[line:253] WARNING [+]数据更新	巴山镇 	重庆市城口县巴山镇镇长	王超
Wed, 18 Jan 2017 15:44:33 OfficerRenmin.py[line:232] WARNING [+]数据更新	高燕镇 	重庆市城口县高燕镇镇党委书记	王广
Wed, 18 Jan 2017 15:44:33 OfficerRenmin.py[line:253] WARNING [+]数据更新	高燕镇 	重庆市城口县高燕镇镇长	何国语
Wed, 18 Jan 2017 15:44:34 OfficerRenmin.py[line:232] WARNING [+]数据更新	龙田乡 	重庆市城口县龙田乡乡党委书记	谢帮清
Wed, 18 Jan 2017 15:44:34 OfficerRenmin.py[line:253] WARNING [+]数据更新	龙田乡 	重庆市城口县龙田乡乡长	王定辉
Wed, 18 Jan 2017 15:44:34 OfficerRenmin.py[line:232] WARNING [+]数据更新	北屏乡 	重庆市城口县北屏乡乡党委书记	李华章
Wed, 18 Jan 2017 15:44:34 OfficerRenmin.py[line:253] WARNING [+]数据更新	北屏乡 	重庆市城口县北屏乡乡长	罗海韬
Wed, 18 Jan 2017 15:44:35 OfficerRenmin.py[line:232] WARNING [+]数据更新	岚天乡 	重庆市城口县岚天乡乡党委书记	陈良丰
Wed, 18 Jan 2017 15:44:35 OfficerRenmin.py[line:253] WARNING [+]数据更新	岚天乡 	重庆市城口县岚天乡乡长	冯勇
Wed, 18 Jan 2017 15:44:35 OfficerRenmin.py[line:232] WARNING [+]数据更新	河鱼乡 	重庆市城口县河鱼乡乡党委书记	陈国玖
Wed, 18 Jan 2017 15:44:35 OfficerRenmin.py[line:253] WARNING [+]数据更新	河鱼乡 	重庆市城口县河鱼乡乡长	姚江平
Wed, 18 Jan 2017 15:44:36 OfficerRenmin.py[line:232] WARNING [+]数据更新	东安乡 	重庆市城口县东安乡乡党委书记	张国进
Wed, 18 Jan 2017 15:44:36 OfficerRenmin.py[line:253] WARNING [+]数据更新	东安乡 	重庆市城口县东安乡乡长	向以兵
Wed, 18 Jan 2017 15:44:36 OfficerRenmin.py[line:232] WARNING [+]数据更新	厚坪乡 	重庆市城口县厚坪乡乡党委书记	陈登伦
Wed, 18 Jan 2017 15:44:36 OfficerRenmin.py[line:253] WARNING [+]数据更新	厚坪乡 	重庆市城口县厚坪乡乡长	袁开易
Wed, 18 Jan 2017 15:44:37 OfficerRenmin.py[line:232] WARNING [+]数据更新	治平乡 	重庆市城口县治平乡乡党委书记	简仁亚
Wed, 18 Jan 2017 15:44:37 OfficerRenmin.py[line:253] WARNING [+]数据更新	治平乡 	重庆市城口县治平乡乡长	李昌军
Wed, 18 Jan 2017 15:44:37 OfficerRenmin.py[line:232] WARNING [+]数据更新	明中乡 	重庆市城口县明中乡乡党委书记	江成敏
Wed, 18 Jan 2017 15:44:37 OfficerRenmin.py[line:253] WARNING [+]数据更新	明中乡 	重庆市城口县明中乡乡长	朱本超
Wed, 18 Jan 2017 15:44:38 OfficerRenmin.py[line:232] WARNING [+]数据更新	蓼子乡 	重庆市城口县蓼子乡乡党委书记	牟必韬
Wed, 18 Jan 2017 15:44:38 OfficerRenmin.py[line:253] WARNING [+]数据更新	蓼子乡 	重庆市城口县蓼子乡乡长	向以兵
Wed, 18 Jan 2017 15:44:38 OfficerRenmin.py[line:232] WARNING [+]数据更新	咸宜乡 	重庆市城口县咸宜乡乡党委书记	庞先猛
Wed, 18 Jan 2017 15:44:38 OfficerRenmin.py[line:253] WARNING [+]数据更新	咸宜乡 	重庆市城口县咸宜乡乡长	杨灵祥
Wed, 18 Jan 2017 15:44:39 OfficerRenmin.py[line:232] WARNING [+]数据更新	鸡鸣乡 	重庆市城口县鸡鸣乡乡党委书记	李明伟
Wed, 18 Jan 2017 15:44:39 OfficerRenmin.py[line:253] WARNING [+]数据更新	鸡鸣乡 	重庆市城口县鸡鸣乡乡长	王仕忠
Wed, 18 Jan 2017 15:44:39 OfficerRenmin.py[line:232] WARNING [+]数据更新	周溪乡 	重庆市城口县周溪乡乡党委书记	张如超
Wed, 18 Jan 2017 15:44:39 OfficerRenmin.py[line:253] WARNING [+]数据更新	周溪乡 	重庆市城口县周溪乡乡长	施玉贵
Wed, 18 Jan 2017 15:44:40 OfficerRenmin.py[line:232] WARNING [+]数据更新	双河乡 	重庆市城口县双河乡乡党委书记	李松
Wed, 18 Jan 2017 15:44:40 OfficerRenmin.py[line:253] WARNING [+]数据更新	双河乡 	重庆市城口县双河乡乡长	袁洪福
Wed, 18 Jan 2017 15:44:40 OfficerRenmin.py[line:232] WARNING [+]数据更新	沿河乡 	重庆市城口县沿河乡乡党委书记	梁义彬
Wed, 18 Jan 2017 15:44:40 OfficerRenmin.py[line:253] WARNING [+]数据更新	沿河乡 	重庆市城口县沿河乡乡长	阳登宪
Wed, 18 Jan 2017 15:44:41 OfficerRenmin.py[line:232] WARNING [+]数据更新	左岚乡 	重庆市城口县左岚乡乡党委书记	袁开军
Wed, 18 Jan 2017 15:44:41 OfficerRenmin.py[line:253] WARNING [+]数据更新	左岚乡 	重庆市城口县左岚乡乡长	桂鹏
Wed, 18 Jan 2017 15:44:41 OfficerRenmin.py[line:232] WARNING [+]数据更新	高楠乡 	重庆市城口县高楠乡乡党委书记	郎力
Wed, 18 Jan 2017 15:44:41 OfficerRenmin.py[line:253] WARNING [+]数据更新	高楠乡 	重庆市城口县高楠乡乡长	杨青鹏
Wed, 18 Jan 2017 15:44:42 OfficerRenmin.py[line:232] WARNING [+]数据更新	桂阳街道   	重庆市垫江县桂阳街道党工委书记	徐吉强
Wed, 18 Jan 2017 15:44:42 OfficerRenmin.py[line:253] WARNING [+]数据更新	桂阳街道   	重庆市垫江县桂阳街道办事处主任	郁勇
Wed, 18 Jan 2017 15:44:42 OfficerRenmin.py[line:232] WARNING [+]数据更新	桂溪街道 	重庆市垫江县桂溪街道党工委书记	王强
Wed, 18 Jan 2017 15:44:42 OfficerRenmin.py[line:253] WARNING [+]数据更新	桂溪街道 	重庆市垫江县桂溪街道办事处主任	田华
Wed, 18 Jan 2017 15:44:43 OfficerRenmin.py[line:232] WARNING [+]数据更新	新民镇 	重庆市垫江县新民镇镇党委书记	刘元仕
Wed, 18 Jan 2017 15:44:43 OfficerRenmin.py[line:253] WARNING [+]数据更新	新民镇 	重庆市垫江县新民镇镇长	陈煜
Wed, 18 Jan 2017 15:44:43 OfficerRenmin.py[line:232] WARNING [+]数据更新	沙坪镇 	重庆市垫江县沙坪镇镇党委书记	李必树
Wed, 18 Jan 2017 15:44:43 OfficerRenmin.py[line:253] WARNING [+]数据更新	沙坪镇 	重庆市垫江县沙坪镇镇长	吴文聪
Wed, 18 Jan 2017 15:44:44 OfficerRenmin.py[line:232] WARNING [+]数据更新	曹回镇 	重庆市垫江县曹回镇镇党委书记	张永昌
Wed, 18 Jan 2017 15:44:44 OfficerRenmin.py[line:253] WARNING [+]数据更新	曹回镇 	重庆市垫江县曹回镇镇长	谢晓
Wed, 18 Jan 2017 15:44:44 OfficerRenmin.py[line:232] WARNING [+]数据更新	周嘉镇 	重庆市垫江县周嘉镇镇党委书记	夏一浩
Wed, 18 Jan 2017 15:44:44 OfficerRenmin.py[line:253] WARNING [+]数据更新	周嘉镇 	重庆市垫江县周嘉镇镇长	李勇
Wed, 18 Jan 2017 15:44:44 OfficerRenmin.py[line:232] WARNING [+]数据更新	普顺镇 	重庆市垫江县普顺镇镇党委书记	周伟
Wed, 18 Jan 2017 15:44:44 OfficerRenmin.py[line:253] WARNING [+]数据更新	普顺镇 	重庆市垫江县普顺镇镇长	贺文风
Wed, 18 Jan 2017 15:44:45 OfficerRenmin.py[line:232] WARNING [+]数据更新	永安镇 	重庆市垫江县永安镇镇党委书记	周家琴
Wed, 18 Jan 2017 15:44:45 OfficerRenmin.py[line:253] WARNING [+]数据更新	永安镇 	重庆市垫江县永安镇镇长	长姜明
Wed, 18 Jan 2017 15:44:45 OfficerRenmin.py[line:232] WARNING [+]数据更新	高安镇 	重庆市垫江县高安镇镇党委书记	高永忠
Wed, 18 Jan 2017 15:44:45 OfficerRenmin.py[line:253] WARNING [+]数据更新	高安镇 	重庆市垫江县高安镇镇长	彭成德
Wed, 18 Jan 2017 15:44:46 OfficerRenmin.py[line:232] WARNING [+]数据更新	长龙镇 	重庆市垫江县长龙镇镇党委书记	徐鑫
Wed, 18 Jan 2017 15:44:46 OfficerRenmin.py[line:253] WARNING [+]数据更新	长龙镇 	重庆市垫江县长龙镇镇长	陈鹏
Wed, 18 Jan 2017 15:44:46 OfficerRenmin.py[line:232] WARNING [+]数据更新	沙河乡 	重庆市垫江县沙河乡乡党委书记	许生明
Wed, 18 Jan 2017 15:44:46 OfficerRenmin.py[line:253] WARNING [+]数据更新	沙河乡 	重庆市垫江县沙河乡乡长	徐鹏
Wed, 18 Jan 2017 15:44:47 OfficerRenmin.py[line:232] WARNING [+]数据更新	杠家镇 	重庆市垫江县杠家镇镇党委书记	史德平
Wed, 18 Jan 2017 15:44:47 OfficerRenmin.py[line:253] WARNING [+]数据更新	杠家镇 	重庆市垫江县杠家镇镇长	张丽平
Wed, 18 Jan 2017 15:44:47 OfficerRenmin.py[line:232] WARNING [+]数据更新	大石乡 	重庆市垫江县大石乡乡党委书记	黄成平
Wed, 18 Jan 2017 15:44:47 OfficerRenmin.py[line:253] WARNING [+]数据更新	大石乡 	重庆市垫江县大石乡乡长	陈中军
Wed, 18 Jan 2017 15:44:48 OfficerRenmin.py[line:232] WARNING [+]数据更新	澄溪镇 	重庆市垫江县澄溪镇镇党委书记	徐龙建
Wed, 18 Jan 2017 15:44:48 OfficerRenmin.py[line:253] WARNING [+]数据更新	澄溪镇 	重庆市垫江县澄溪镇镇长	鞠彬
Wed, 18 Jan 2017 15:44:48 OfficerRenmin.py[line:232] WARNING [+]数据更新	太平镇 	重庆市垫江县太平镇镇党委书记	胡江
Wed, 18 Jan 2017 15:44:48 OfficerRenmin.py[line:253] WARNING [+]数据更新	太平镇 	重庆市垫江县太平镇镇长	许向东
Wed, 18 Jan 2017 15:44:49 OfficerRenmin.py[line:232] WARNING [+]数据更新	五洞镇 	重庆市垫江县五洞镇镇党委书记	胡显发
Wed, 18 Jan 2017 15:44:49 OfficerRenmin.py[line:253] WARNING [+]数据更新	五洞镇 	重庆市垫江县五洞镇镇长	高利
Wed, 18 Jan 2017 15:44:49 OfficerRenmin.py[line:232] WARNING [+]数据更新	高峰镇 	重庆市垫江县高峰镇党委书记	段福进
Wed, 18 Jan 2017 15:44:49 OfficerRenmin.py[line:253] WARNING [+]数据更新	高峰镇 	重庆市垫江县高峰镇镇长	董宇
Wed, 18 Jan 2017 15:44:50 OfficerRenmin.py[line:232] WARNING [+]数据更新	黄沙镇 	重庆市垫江县黄沙镇镇党委书记	何江
Wed, 18 Jan 2017 15:44:50 OfficerRenmin.py[line:253] WARNING [+]数据更新	黄沙镇 	重庆市垫江县黄沙镇镇长	廖伦中
Wed, 18 Jan 2017 15:44:50 OfficerRenmin.py[line:232] WARNING [+]数据更新	鹤游镇 	重庆市垫江县鹤游镇镇党委书记	李德飞
Wed, 18 Jan 2017 15:44:50 OfficerRenmin.py[line:253] WARNING [+]数据更新	鹤游镇 	重庆市垫江县鹤游镇镇长	龚臻强
Wed, 18 Jan 2017 15:44:51 OfficerRenmin.py[line:232] WARNING [+]数据更新	砚台镇 	重庆市垫江县砚台镇镇党委书记	陈胜中
Wed, 18 Jan 2017 15:44:51 OfficerRenmin.py[line:253] WARNING [+]数据更新	砚台镇 	重庆市垫江县砚台镇镇长	余龙
Wed, 18 Jan 2017 15:44:51 OfficerRenmin.py[line:232] WARNING [+]数据更新	白家镇 	重庆市垫江县白家镇镇党委书记	姜明
Wed, 18 Jan 2017 15:44:51 OfficerRenmin.py[line:253] WARNING [+]数据更新	白家镇 	重庆市垫江县白家镇镇长	夏雷
Wed, 18 Jan 2017 15:44:52 OfficerRenmin.py[line:232] WARNING [+]数据更新	包家镇 	重庆市垫江县包家镇镇党委书记	黄良平
Wed, 18 Jan 2017 15:44:52 OfficerRenmin.py[line:253] WARNING [+]数据更新	包家镇 	重庆市垫江县包家镇镇长	谭小洪
Wed, 18 Jan 2017 15:44:52 OfficerRenmin.py[line:232] WARNING [+]数据更新	坪山镇 	重庆市垫江县坪山镇镇党委书记	刘健
Wed, 18 Jan 2017 15:44:52 OfficerRenmin.py[line:253] WARNING [+]数据更新	坪山镇 	重庆市垫江县坪山镇镇长	高君
Wed, 18 Jan 2017 15:44:52 OfficerRenmin.py[line:232] WARNING [+]数据更新	永平镇 	重庆市垫江县永平镇镇党委书记	刘裕前
Wed, 18 Jan 2017 15:44:52 OfficerRenmin.py[line:253] WARNING [+]数据更新	永平镇 	重庆市垫江县永平镇镇长	何光荣
Wed, 18 Jan 2017 15:44:53 OfficerRenmin.py[line:232] WARNING [+]数据更新	三溪镇 	重庆市垫江县三溪镇镇党委书记	汪涛
